"","year","origin_id","destination_id","product","group","hs92_id","hs92_group","color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","top_exporter","top_importer","icon"
"getdata_interval_year_2011.131",2011,NA,NA,"Ground Nut Oil","Animal and Vegetable Bi-Products","031508","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.132",2011,"sachl","aschn","Pure Olive Oil","Animal and Vegetable Bi-Products","031509","03","#e0902f",161980.8,NA,161980.8,21631542.97,5905886560.36,-0.522,0,853,"euesp","euita","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.133",2011,NA,NA,"Olive Oil","Animal and Vegetable Bi-Products","031510","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.134",2011,NA,NA,"Palm Oil","Animal and Vegetable Bi-Products","031511","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.135",2011,NA,NA,"Seed Oils","Animal and Vegetable Bi-Products","031512","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.136",2011,NA,NA,"Coconut Oil","Animal and Vegetable Bi-Products","031513","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.137",2011,NA,NA,"Rapeseed Oil","Animal and Vegetable Bi-Products","031514","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.138",2011,"sachl","aschn","Other Pure Vegetable Oils","Animal and Vegetable Bi-Products","031515","03","#e0902f",70825.17,62169.18,132994.35,8560356.39,4698883974.11,-1.31,0,1075,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.139",2011,"sachl","aschn","Other Vegetable Oils","Animal and Vegetable Bi-Products","031516","03","#e0902f",NA,1680.22,1680.22,2023181.72,4835944323.9,-1.148,NA,1047,"asmys","asirq","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.140",2011,"sachl","aschn","Margarine","Animal and Vegetable Bi-Products","031517","03","#e0902f",47342.3,8748.42,56090.72,7245109.75,6344653692.97,-0.684,0,905,"asidn","eufra","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.141",2011,NA,NA,"Inedible Fats and Oils","Animal and Vegetable Bi-Products","031518","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.142",2011,"sachl","aschn","Stearic Acid","Animal and Vegetable Bi-Products","031519","03","#e0902f",NA,226809.18,226809.18,590005.71,9239320722.07,0.009,NA,643,"asmys","aschn","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.143",2011,"sachl","aschn","Glycerol","Animal and Vegetable Bi-Products","031520","03","#e0902f",NA,40839.04,40839.04,2829.7,1230253466.32,0.051,NA,619,"eudeu","aschn","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.144",2011,"sachl","aschn","Waxes","Animal and Vegetable Bi-Products","031521","03","#e0902f",NA,3755.41,3755.41,188505.19,340385298.48,-1.692,NA,1151,"sabra","nausa","d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.145",2011,NA,NA,"Fat and Oil Residues","Animal and Vegetable Bi-Products","031522","03","#e0902f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_03.png"
"getdata_interval_year_2011.146",2011,NA,NA,"Sausages","Foodstuffs","041601","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.147",2011,"sachl","aschn","Other Prepared Meat","Foodstuffs","041602","04","#fdce4e",142163,106522.92,248685.92,51769124.02,14812929909.7,0.05,0,620,"astha","asjpn","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.148",2011,NA,NA,"Animal Extracts","Foodstuffs","041603","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.149",2011,"sachl","aschn","Processed Fish","Foodstuffs","041604","04","#fdce4e",NA,36493330.09,36493330.09,81677033.39,14687668807.1,-1.324,NA,1077,"astha","asjpn","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.150",2011,"sachl","aschn","Processed Crustaceans","Foodstuffs","041605","04","#fdce4e",13136161.91,11476008.35,24612170.26,335235748.47,9549258919.51,-1.47,0.25,1115,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.151",2011,NA,NA,"Raw Sugar","Foodstuffs","041701","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.152",2011,"sachl","aschn","Other Sugars","Foodstuffs","041702","04","#fdce4e",4653712.94,4606616.89,9260329.83,23901698.32,6499390206,0.015,0.13,637,"nausa","namex","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.153",2011,NA,NA,"Molasses","Foodstuffs","041703","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.154",2011,"sachl","aschn","Confectionery Sugar","Foodstuffs","041704","04","#fdce4e",NA,3942131.06,3942131.06,13279044.41,9577709589.5,-0.576,NA,877,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.155",2011,NA,NA,"Cocoa Beans","Foodstuffs","041801","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.156",2011,NA,NA,"Cocoa Shells","Foodstuffs","041802","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.157",2011,"sachl","aschn","Cocoa Paste","Foodstuffs","041803","04","#fdce4e",NA,44640.66,44640.66,NA,3708690118.75,-0.819,NA,957,"afciv","eudeu","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.158",2011,"sachl","aschn","Cocoa Butter","Foodstuffs","041804","04","#fdce4e",NA,44256.66,44256.66,397963.39,3777676236.4,-1.149,NA,1048,"eunld","eudeu","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.159",2011,"sachl","aschn","Cocoa Powder","Foodstuffs","041805","04","#fdce4e",NA,3487105.51,3487105.51,242027.26,3503382556.39,-0.617,NA,885,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.160",2011,"sachl","aschn","Chocolate","Foodstuffs","041806","04","#fdce4e",83846,647566.61,731412.61,36403593.47,23207111700.6,0.079,0,605,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.161",2011,"sachl","aschn","Malt Extract","Foodstuffs","041901","04","#fdce4e",50595.96,31352.17,81948.13,60545912.66,15024049459.3,0.128,0,579,"eunld","aschn","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.162",2011,"sachl","aschn","Pasta","Foodstuffs","041902","04","#fdce4e",NA,1426014.74,1426014.74,8579146.56,11547244458.6,-1.615,NA,1138,"naatg","afnga","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.163",2011,"sachl","aschn","Tapioca","Foodstuffs","041903","04","#fdce4e",NA,2353.46,2353.46,NA,79881011.85,-0.845,NA,966,"astha","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.164",2011,"sachl","aschn","Prepared Cereals","Foodstuffs","041904","04","#fdce4e",NA,56154.99,56154.99,90873861.01,5755330737.58,-0.158,NA,720,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.165",2011,"sachl","aschn","Baked Goods","Foodstuffs","041905","04","#fdce4e",NA,171385.33,171385.33,16928451.71,26870137442.6,-0.356,NA,798,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.166",2011,"sachl","aschn","Pickled Foods","Foodstuffs","042001","04","#fdce4e",NA,572287.65,572287.65,7070027.08,1873783320.69,-0.827,NA,959,"astur","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.167",2011,"sachl","aschn","Processed Tomatoes","Foodstuffs","042002","04","#fdce4e",NA,351025.35,351025.35,93476490.69,4274136959.7,-1.097,NA,1032,"euita","eugbr","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.168",2011,"sachl","aschn","Processed Mushrooms","Foodstuffs","042003","04","#fdce4e",33450,6384173.79,6417623.79,2095595.16,1099476719.09,0.231,0.01,530,"aschn","eudeu","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.169",2011,NA,NA,"Other Frozen Vegetables","Foodstuffs","042004","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.170",2011,"sachl","aschn","Other Processed Vegetables","Foodstuffs","042005","04","#fdce4e",NA,201504.71,201504.71,19591434.93,9340687214.69,-0.78,NA,943,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.171",2011,"sachl","aschn","Sugar Preserved Foods","Foodstuffs","042006","04","#fdce4e",2406.66,57013.34,59420,1455466.27,340032537.48,-0.8,0,948,"aschn","eugbr","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.172",2011,"sachl","aschn","Jams","Foodstuffs","042007","04","#fdce4e",539200.86,325799.15,865000.01,154236250.51,2468639158.07,-0.358,0.04,801,"eufra","eudeu","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.173",2011,"sachl","aschn","Other Processed Fruits and Nuts","Foodstuffs","042008","04","#fdce4e",651837.71,2238647.53,2890485.24,151034549.37,12523179414.2,-0.776,0.01,942,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.174",2011,"sachl","aschn","Fruit Juice","Foodstuffs","042009","04","#fdce4e",768383.44,284226.22,1052609.66,241005815.34,16915661916.8,-0.775,0.01,941,"sabra","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.175",2011,"sachl","aschn","Coffee and Tea Extracts","Foodstuffs","042101","04","#fdce4e",52928,259284.77,312212.77,51854545.6,7597375124.65,-0.114,0,701,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.176",2011,"sachl","aschn","Yeast","Foodstuffs","042102","04","#fdce4e",NA,7489742.6,7489742.6,6617400.33,2080828712.44,-0.425,NA,823,"eufra","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.177",2011,"sachl","aschn","Sauces and Seasonings","Foodstuffs","042103","04","#fdce4e",6098.93,1327416.37,1333515.3,10523679.04,9859881864.79,-0.303,0,775,"nausa","eugbr","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.178",2011,"sachl","aschn","Soups and Broths","Foodstuffs","042104","04","#fdce4e",NA,288204.36,288204.36,3086653.76,3111542579.88,-0.385,NA,813,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.179",2011,NA,NA,"Ice Cream","Foodstuffs","042105","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.180",2011,"sachl","aschn","Other Edible Preparations","Foodstuffs","042106","04","#fdce4e",7940.25,2451759.42,2459699.67,300567174.23,31542405709.9,0.221,0,537,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.181",2011,NA,NA,"Water","Foodstuffs","042201","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.182",2011,"sachl","aschn","Flavored Water","Foodstuffs","042202","04","#fdce4e",NA,69514.19,69514.19,11572369.25,14641185237.4,-0.368,NA,804,"euaut","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.183",2011,"sachl","aschn","Beer","Foodstuffs","042203","04","#fdce4e",NA,51716.26,51716.26,835634.18,11596023884.4,-0.448,NA,832,"namex","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.184",2011,"sachl","aschn","Wine","Foodstuffs","042204","04","#fdce4e",92090363.26,54718.55,92145081.81,1754008050.67,32937484686.3,-0.428,0.51,825,"eufra","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.185",2011,"sachl","aschn","Vermouth","Foodstuffs","042205","04","#fdce4e",318433.25,NA,318433.25,8711447.12,517101551.37,-0.341,0.11,793,"euita","eurus","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.186",2011,"sachl","aschn","Other Fermented Beverages","Foodstuffs","042206","04","#fdce4e",5570.96,5198.44,10769.4,1280775.17,1336247224.26,0.712,0,336,"askor","asjpn","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.187",2011,NA,NA,"Alcohol > 80% ABV","Foodstuffs","042207","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.188",2011,"sachl","aschn","Hard Liquor","Foodstuffs","042208","04","#fdce4e",NA,64043.45,64043.45,22142278.3,27617497504.5,-0.176,NA,726,"eugbr","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.189",2011,"sachl","aschn","Vinegar","Foodstuffs","042209","04","#fdce4e",NA,20712.75,20712.75,181242.73,538207839.13,-0.103,NA,696,"euita","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.190",2011,"sachl","aschn","Animal Meal and Pellets","Foodstuffs","042301","04","#fdce4e",211561556.26,NA,211561556.26,480772610.54,5727971851.03,-1.359,6.73,1085,"saper","aschn","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.191",2011,NA,NA,"Bran","Foodstuffs","042302","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.192",2011,NA,NA,"Starch Residue","Foodstuffs","042303","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.193",2011,NA,NA,"Soybean Meal","Foodstuffs","042304","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.194",2011,NA,NA,"Ground Nut Meal","Foodstuffs","042305","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.195",2011,"sachl","aschn","Other Vegetable Residues","Foodstuffs","042306","04","#fdce4e",NA,16616,16616,13558.01,5454625014.64,-1.386,NA,1093,"nacan","nausa","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.196",2011,NA,NA,"Wine Lees","Foodstuffs","042307","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.197",2011,"sachl","aschn","Other Vegetable Residues and Waste","Foodstuffs","042308","04","#fdce4e",NA,6596.52,6596.52,282863.03,869627614.24,0.127,NA,581,"saarg","eunld","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.198",2011,"sachl","aschn","Animal Food","Foodstuffs","042309","04","#fdce4e",2050013.77,1847453.74,3897467.51,32964094.57,22337175980.2,-0.173,0.02,724,"eunld","eudeu","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.199",2011,"sachl","aschn","Raw Tobacco","Foodstuffs","042401","04","#fdce4e",NA,79641.51,79641.51,1204071.38,12772884133.2,-1.834,NA,1171,"sabra","eudeu","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.200",2011,"sachl","aschn","Rolled Tobacco","Foodstuffs","042402","04","#fdce4e",NA,74445.15,74445.15,74208461.83,24402389343.6,-1.031,NA,1017,"eudeu","euita","d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.201",2011,NA,NA,"Processed Tobacco","Foodstuffs","042403","04","#fdce4e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_04.png"
"getdata_interval_year_2011.202",2011,"sachl","aschn","Salt","Mineral Products","052501","05","#330000",746993.38,8286,755279.38,218231888.94,3459704570.24,-1.019,0.04,1014,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.203",2011,NA,NA,"Iron Pyrites","Mineral Products","052502","05","#330000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.204",2011,NA,NA,"Sulphur","Mineral Products","052503","05","#330000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.205",2011,NA,NA,"Graphite","Mineral Products","052504","05","#330000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.206",2011,"sachl","aschn","Sand","Mineral Products","052505","05","#330000",NA,8903.31,8903.31,454430.12,1985568759.8,-0.818,NA,956,"nausa","eublx","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.207",2011,"sachl","aschn","Quartz","Mineral Products","052506","05","#330000",1702.47,272284.54,273987.01,45759.73,468968587.74,-1.437,0,1104,"askaz","eurus","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.208",2011,"sachl","aschn","Kaolin","Mineral Products","052507","05","#330000",NA,89414.83,89414.83,63600.26,1886492391.61,-0.092,NA,689,"nausa","asjpn","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.209",2011,"sachl","aschn","Clays","Mineral Products","052508","05","#330000",NA,888421.33,888421.33,186071.9,2061760338.13,-0.293,NA,767,"nausa","euita","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.210",2011,NA,NA,"Chalk","Mineral Products","052509","05","#330000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.211",2011,NA,NA,"Calcium Phosphates","Mineral Products","052510","05","#330000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.212",2011,"sachl","aschn","Barium Sulphate","Mineral Products","052511","05","#330000",NA,41703.8,41703.8,277239.46,668714147.7,-1.47,NA,1114,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.213",2011,"sachl","aschn","Siliceous Fossil Meals","Mineral Products","052512","05","#330000",NA,26590.99,26590.99,48486.98,184530091.59,-0.436,NA,826,"nausa","eudeu","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.214",2011,"sachl","aschn","Pumice","Mineral Products","052513","05","#330000",NA,185635.96,185635.96,39368.32,261482001.91,-1.294,NA,1072,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.215",2011,"sachl","aschn","Slate","Mineral Products","052514","05","#330000",NA,22207.33,22207.33,NA,82486677.45,-0.053,NA,661,"eufra","euita","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.216",2011,"sachl","aschn","Marble, Travertine and Alabaster","Mineral Products","052515","05","#330000",10503.33,7333.9,17837.23,89638.7,2479632989.04,-1.418,0,1100,"astur","aschn","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.217",2011,"sachl","aschn","Granite","Mineral Products","052516","05","#330000",NA,2787.03,2787.03,14288.25,2036641034.94,-0.887,NA,981,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.218",2011,"sachl","aschn","Gravel and Crushed Stone","Mineral Products","052517","05","#330000",1321.56,41173.06,42494.62,55179.69,2502492878,-0.154,0,719,"eudeu","eunld","d3plus-1.9.8/icons/hs92/hs92_05.png"
"getdata_interval_year_2011.219",2011,NA,NA,"Dolomite","Mineral Products","052518","05","#330000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_05.png"
