"","year","group","product_id","product","group_id","import_val","export_val","trade_exchange_val","world_trade_val","rca","color","image"
"643",2012,"Metals","157905","Zinc Sheets","15",153177.14,NA,153177.14,681545414.74,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"645",2012,"Metals","157907","Other Zinc Products","15",1090328.2,NA,1090328.2,1169169645.02,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"646",2012,"Metals","158001","Raw Tin","15",NA,139263.87,139263.87,5757385943.49,"0.01","#5e1f05","d3plus/icons/hs/hs_15.png"
"652",2012,"Metals","158007","Other Tin Products","15",43737.79,NA,43737.79,411351041.12,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"653",2012,"Metals","158101","Tungsten","15",895823.81,NA,895823.81,1364512456.1,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"654",2012,"Metals","158102","Molybdenum","15",67941.28,NA,67941.28,1029108563.17,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"656",2012,"Metals","158104","Magnesium","15",2293569.04,NA,2293569.04,1975331947.67,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"660",2012,"Metals","158108","Titanium","15",570665.98,NA,570665.98,5702194514.71,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"661",2012,"Metals","158109","Zirconium","15",1739,NA,1739,455654083.44,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"662",2012,"Metals","158110","Antimony","15",300903.01,NA,300903.01,437177007.36,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"663",2012,"Metals","158111","Manganese","15",652365.97,69923,722288.97,1061216409.86,"0.01","#5e1f05","d3plus/icons/hs/hs_15.png"
"666",2012,"Metals","158201","Garden Tools","15",4478691.44,NA,4478691.44,1520436571.39,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"667",2012,"Metals","158202","Hand Saws","15",5351774.81,NA,5351774.81,3681209662.56,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"668",2012,"Metals","158203","Hand Tools","15",6659977.05,NA,6659977.05,1992703609.21,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"669",2012,"Metals","158204","Wrenches","15",6996368.2,NA,6996368.2,2773321056.2,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"670",2012,"Metals","158205","Other Hand Tools","15",25051729.63,6264.81,25057994.44,5902496187.75,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"671",2012,"Metals","158206","Tool Sets","15",3926153.21,NA,3926153.21,937403120.87,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"672",2012,"Metals","158207","Interchangeable Tool Parts","15",12892222.16,NA,12892222.16,20162197713.3,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"673",2012,"Metals","158208","Cutting Blades","15",1479737.05,NA,1479737.05,2599794082.94,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"674",2012,"Metals","158209","Tool Plates","15",232048.62,NA,232048.62,6943861223.62,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"675",2012,"Metals","158210","Cooking Hand Tools","15",1001999.22,NA,1001999.22,445690770.55,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"676",2012,"Metals","158211","Knives","15",8028653,NA,8028653,2275956265.76,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"677",2012,"Metals","158212","Razor Blades","15",4592123.79,NA,4592123.79,4724773353.35,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"678",2012,"Metals","158213","Scissors","15",3199447.65,NA,3199447.65,610436683.92,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"679",2012,"Metals","158214","Other Cutlery","15",4816323.66,NA,4816323.66,825086379.27,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"680",2012,"Metals","158215","Cutlery Sets","15",18684036.6,NA,18684036.6,2273655926.31,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"681",2012,"Metals","158301","Padlocks","15",39037053.53,NA,39037053.53,11346199654.2,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"682",2012,"Metals","158302","Metal Mountings","15",32776370.53,140381,32916751.53,26949130071.2,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"683",2012,"Metals","158303","Safes","15",2546094.8,NA,2546094.8,1088798180.03,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"684",2012,"Metals","158304","Filing Cabinets","15",618085.59,NA,618085.59,242757591.6,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"685",2012,"Metals","158305","Metal Office Supplies","15",4581415.25,NA,4581415.25,1065162777.99,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"686",2012,"Metals","158306","Bells and Other Metal Ornaments","15",3144853.08,NA,3144853.08,2206753917.66,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"687",2012,"Metals","158307","Flexible Metal Tubing","15",3426696.22,NA,3426696.22,2655608465.28,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"688",2012,"Metals","158308","Other Metal Fasteners","15",1519118.41,3203.29,1522321.7,2770697351.63,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"689",2012,"Metals","158309","Metal Stoppers","15",2393559.34,NA,2393559.34,6307698542.07,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"690",2012,"Metals","158310","Metal Signs","15",472049.78,NA,472049.78,728479413.71,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"691",2012,"Metals","158311","Coated Metal Soldering Products","15",4489335.96,NA,4489335.96,3530034939.59,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"692",2012,"Mineral Products","052501","Salt","05",59138.53,6207063.35,6266201.88,2983768262.98,"0.46","#330000","d3plus/icons/hs/hs_05.png"
"695",2012,"Mineral Products","052504","Graphite","05",168628.41,NA,168628.41,461421786.63,NA,"#330000","d3plus/icons/hs/hs_05.png"
"696",2012,"Mineral Products","052505","Sand","05",24386.42,1022.37,25408.79,1742556769.38,"0","#330000","d3plus/icons/hs/hs_05.png"
"697",2012,"Mineral Products","052506","Quartz","05",105555.04,NA,105555.04,471999908.71,NA,"#330000","d3plus/icons/hs/hs_05.png"
"698",2012,"Mineral Products","052507","Kaolin","05",113933.28,NA,113933.28,1736291485.84,NA,"#330000","d3plus/icons/hs/hs_05.png"
"699",2012,"Mineral Products","052508","Clays","05",853896.2,NA,853896.2,1977522012.25,NA,"#330000","d3plus/icons/hs/hs_05.png"
"700",2012,"Mineral Products","052509","Chalk","05",25002.59,NA,25002.59,176662105.72,NA,"#330000","d3plus/icons/hs/hs_05.png"
"701",2012,"Mineral Products","052510","Calcium Phosphates","05",NA,3700,3700,5384282324.48,"0","#330000","d3plus/icons/hs/hs_05.png"
"702",2012,"Mineral Products","052511","Barium Sulphate","05",32177.87,NA,32177.87,940278176.73,NA,"#330000","d3plus/icons/hs/hs_05.png"
"703",2012,"Mineral Products","052512","Siliceous Fossil Meals","05",3512.7,22677.66,26190.36,184823192.64,"0.03","#330000","d3plus/icons/hs/hs_05.png"
"704",2012,"Mineral Products","052513","Pumice","05",400913.87,NA,400913.87,355680214.21,NA,"#330000","d3plus/icons/hs/hs_05.png"
"705",2012,"Mineral Products","052514","Slate","05",65720.82,NA,65720.82,80462148.72,NA,"#330000","d3plus/icons/hs/hs_05.png"
"706",2012,"Mineral Products","052515","Marble, Travertine and Alabaster","05",24072,NA,24072,2598770527.17,NA,"#330000","d3plus/icons/hs/hs_05.png"
"708",2012,"Mineral Products","052517","Gravel and Crushed Stone","05",49344.64,NA,49344.64,2479426900.91,NA,"#330000","d3plus/icons/hs/hs_05.png"
"709",2012,"Mineral Products","052518","Dolomite","05",6380,NA,6380,666267984.44,NA,"#330000","d3plus/icons/hs/hs_05.png"
"710",2012,"Mineral Products","052519","Magnesium Carbonate","05",1190030.09,NA,1190030.09,2016372944.14,NA,"#330000","d3plus/icons/hs/hs_05.png"
"711",2012,"Mineral Products","052520","Gypsum","05",18426,NA,18426,1129271234.63,NA,"#330000","d3plus/icons/hs/hs_05.png"
"712",2012,"Mineral Products","052521","Limestone","05",NA,1370.03,1370.03,521639959.35,"0","#330000","d3plus/icons/hs/hs_05.png"
"714",2012,"Mineral Products","052523","Cement","05",2363254.75,NA,2363254.75,11676143380.4,NA,"#330000","d3plus/icons/hs/hs_05.png"
"717",2012,"Mineral Products","052526","Soapstone","05",181245,NA,181245,865805481.49,NA,"#330000","d3plus/icons/hs/hs_05.png"
"719",2012,"Mineral Products","052528","Borax","05",NA,256784.04,256784.04,283986187.92,"0.2","#330000","d3plus/icons/hs/hs_05.png"
"721",2012,"Mineral Products","052530","Other Mineral","05",47525.94,14940646.1,14988172.04,1805142404.73,"1.82","#330000","d3plus/icons/hs/hs_05.png"
"722",2012,"Mineral Products","052601","Iron Ore","05",NA,1033321399.92,1033321399.92,126402846872,"1.8","#330000","d3plus/icons/hs/hs_05.png"
"723",2012,"Mineral Products","052602","Manganese Ore","05",1641.3,NA,1641.3,4017195669.97,NA,"#330000","d3plus/icons/hs/hs_05.png"
"724",2012,"Mineral Products","052603","Copper Ore","05",NA,4411434233,4411434233,52888808682.4,"18.32","#330000","d3plus/icons/hs/hs_05.png"
"727",2012,"Mineral Products","052606","Aluminium Ore","05",146272.53,NA,146272.53,3262677207.46,NA,"#330000","d3plus/icons/hs/hs_05.png"
"728",2012,"Mineral Products","052607","Lead Ore","05",NA,2814646.41,2814646.41,8128522592.35,"0.08","#330000","d3plus/icons/hs/hs_05.png"
"729",2012,"Mineral Products","052608","Zinc Ore","05",NA,16657194.79,16657194.79,7835736378.89,"0.47","#330000","d3plus/icons/hs/hs_05.png"
"734",2012,"Mineral Products","052613","Molybdenum Ore","05",24027.38,52401898.82,52425926.2,4753516743.32,"2.42","#330000","d3plus/icons/hs/hs_05.png"
"735",2012,"Mineral Products","052614","Titanium Ore","05",9532.41,NA,9532.41,3576625986.56,NA,"#330000","d3plus/icons/hs/hs_05.png"
"737",2012,"Mineral Products","052616","Precious Metal Ore","05",NA,58404080.56,58404080.56,6593576250.45,"1.95","#330000","d3plus/icons/hs/hs_05.png"
"740",2012,"Mineral Products","052619","Slag Dross","05",NA,1845408.84,1845408.84,1025890358.51,"0.4","#330000","d3plus/icons/hs/hs_05.png"
"742",2012,"Mineral Products","052621","Other Slag and Ash","05",201466.51,NA,201466.51,360992936.06,NA,"#330000","d3plus/icons/hs/hs_05.png"
"743",2012,"Mineral Products","052701","Coal Briquettes","05",1719921.18,NA,1719921.18,137742045909,NA,"#330000","d3plus/icons/hs/hs_05.png"
"748",2012,"Mineral Products","052706","Tar","05",6793.9,NA,6793.9,690665643.05,NA,"#330000","d3plus/icons/hs/hs_05.png"
"749",2012,"Mineral Products","052707","Coal Tar Oil","05",12855.35,NA,12855.35,25103334085.4,NA,"#330000","d3plus/icons/hs/hs_05.png"
"752",2012,"Mineral Products","052710","Refined Petroleum","05",1700823.99,NA,1700823.99,946939502945,NA,"#330000","d3plus/icons/hs/hs_05.png"
"753",2012,"Mineral Products","052711","Petroleum Gas","05",11095.2,NA,11095.2,452269369070,NA,"#330000","d3plus/icons/hs/hs_05.png"
"754",2012,"Mineral Products","052712","Petroleum Jelly","05",6067156.68,NA,6067156.68,4340940336.99,NA,"#330000","d3plus/icons/hs/hs_05.png"
"755",2012,"Mineral Products","052713","Petroleum Coke","05",13878.59,NA,13878.59,22330603400.7,NA,"#330000","d3plus/icons/hs/hs_05.png"
"759",2012,"Miscellaneous","209401","Seats","20",103865476.03,9990.66,103875466.69,64547077721.7,"0","#7f7f7f","d3plus/icons/hs/hs_20.png"
"760",2012,"Miscellaneous","209402","Medical Furniture","20",7199213.34,5410,7204623.34,3467637502.58,"0","#7f7f7f","d3plus/icons/hs/hs_20.png"
"761",2012,"Miscellaneous","209403","Other Furniture","20",99627970.28,NA,99627970.28,72568198970.9,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"762",2012,"Miscellaneous","209404","Mattresses","20",63411255.43,NA,63411255.43,13161493435.6,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"763",2012,"Miscellaneous","209405","Light Fixtures","20",123657890.18,NA,123657890.18,35768769659.4,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"764",2012,"Miscellaneous","209406","Prefabricated Buildings","20",14951424.5,NA,14951424.5,8177134524.45,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"767",2012,"Miscellaneous","209503","Models and Stuffed Animals","20",279514561.14,NA,279514561.14,28238456825.3,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"768",2012,"Miscellaneous","209504","Video and Card Games","20",105373485.5,NA,105373485.5,27896249391,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"769",2012,"Miscellaneous","209505","Party Decorations","20",42957074.87,NA,42957074.87,5178964873.16,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"770",2012,"Miscellaneous","209506","Sports Equipment","20",76089075.77,NA,76089075.77,23117814592.1,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"771",2012,"Miscellaneous","209507","Fishing and Hunting Equipment","20",2341796.59,NA,2341796.59,2692568035.45,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"772",2012,"Miscellaneous","209508","Fairground Amusements","20",890390.92,NA,890390.92,979713827.24,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"773",2012,"Miscellaneous","209601","Worked Ivory and Bone","20",8018.03,NA,8018.03,130623446.28,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"774",2012,"Miscellaneous","209602","Vegetable and Mineral Carvings","20",801366.34,NA,801366.34,749451543.71,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"775",2012,"Miscellaneous","209603","Brooms","20",17300116.95,NA,17300116.95,7229441809.35,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"776",2012,"Miscellaneous","209604","Hand Sifters","20",96069.16,NA,96069.16,34181046.93,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"777",2012,"Miscellaneous","209605","Travel Kits","20",417905.97,NA,417905.97,216486672.71,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"778",2012,"Miscellaneous","209606","Buttons","20",648034.58,NA,648034.58,1781373971.47,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"779",2012,"Miscellaneous","209607","Zippers","20",3703617.28,13743,3717360.28,2286203800.6,"0","#7f7f7f","d3plus/icons/hs/hs_20.png"
"780",2012,"Miscellaneous","209608","Pens","20",17244801.18,1157,17245958.18,5669586817.29,"0","#7f7f7f","d3plus/icons/hs/hs_20.png"
"781",2012,"Miscellaneous","209609","Pencils and Crayons","20",7665185.85,NA,7665185.85,1418886421.78,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"782",2012,"Miscellaneous","209610","Chalkboards","20",1446885.78,NA,1446885.78,483623424.33,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"783",2012,"Miscellaneous","209611","Rubber Stamps","20",322091.07,NA,322091.07,402162673.99,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"784",2012,"Miscellaneous","209612","Ink Ribbons","20",2165306.59,NA,2165306.59,1843813124,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"785",2012,"Miscellaneous","209613","Lighters","20",6743490.01,NA,6743490.01,1823224437.73,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"786",2012,"Miscellaneous","209614","Smoking Pipes","20",353011.83,NA,353011.83,310107611.14,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"787",2012,"Miscellaneous","209615","Combs","20",8254090.1,NA,8254090.1,1293909166.45,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"788",2012,"Miscellaneous","209616","Scent Sprays","20",1877670.05,NA,1877670.05,1089857858.78,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"789",2012,"Miscellaneous","209617","Vacuum Flask","20",13763565.98,NA,13763565.98,1380290361.5,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"790",2012,"Miscellaneous","209618","Mannequins","20",1870894.22,NA,1870894.22,704816693.33,NA,"#7f7f7f","d3plus/icons/hs/hs_20.png"
"793",2012,"Paper Goods","104703","Sulfate Chemical Woodpulp","10",NA,898633698.97,898633698.97,27554000413.8,"7.16","#d7d2c7","d3plus/icons/hs/hs_10.png"
"797",2012,"Paper Goods","104707","Recovered Paper","10",2606.05,67389.36,69995.41,10765449302.6,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"798",2012,"Paper Goods","104801","Newsprint","10",43003.69,NA,43003.69,8294463296.93,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"799",2012,"Paper Goods","104802","Uncoated Paper","10",960695.34,NA,960695.34,23139496877,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"800",2012,"Paper Goods","104803","Facial Tissue","10",133953.72,NA,133953.72,3336404236.49,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"801",2012,"Paper Goods","104804","Uncoated Kraft Paper","10",162866.98,38109,200975.98,12272764515.6,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"802",2012,"Paper Goods","104805","Other Uncoated Paper","10",544241.45,NA,544241.45,10144358421.1,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"803",2012,"Paper Goods","104806","Vegetable Parchment","10",38465.04,NA,38465.04,1579676626.43,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"804",2012,"Paper Goods","104807","Composite Paper","10",869218.44,NA,869218.44,796395323.69,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"805",2012,"Paper Goods","104808","Corrugated Paper","10",382425.46,NA,382425.46,1633019564.76,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"806",2012,"Paper Goods","104809","Carbon Paper","10",8451245.86,NA,8451245.86,1035235635.81,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"807",2012,"Paper Goods","104810","Kaolin Coated Paper","10",2181206.66,635289.12,2816495.78,31537895765.5,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"808",2012,"Paper Goods","104811","Cellulose Fibers Paper","10",3421806.12,NA,3421806.12,15223879103.4,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"809",2012,"Paper Goods","104812","Paper Pulp Filter Blocks","10",9030,NA,9030,153905511.05,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"810",2012,"Paper Goods","104813","Cigarette Paper","10",4628,NA,4628,2221669431.52,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"811",2012,"Paper Goods","104814","Wallpaper","10",188012.86,NA,188012.86,2049953936.3,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"813",2012,"Paper Goods","104816","Other Carbon Paper","10",1001415.5,NA,1001415.5,527344456.19,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"814",2012,"Paper Goods","104817","Letter Stock","10",316331.65,NA,316331.65,1046396731.28,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"815",2012,"Paper Goods","104818","Toilet Paper","10",14537563.97,NA,14537563.97,24164230647.5,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"816",2012,"Paper Goods","104819","Paper Containers","10",10749038.79,1158.22,10750197.01,20239153132.5,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"817",2012,"Paper Goods","104820","Paper Notebooks","10",8223331.6,2821.52,8226153.12,4510765715.78,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"818",2012,"Paper Goods","104821","Paper Labels","10",1084384.57,2141.01,1086525.58,4847711494.4,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"819",2012,"Paper Goods","104822","Paper Spools","10",6650.5,NA,6650.5,386058278.08,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"820",2012,"Paper Goods","104823","Shaped Paper","10",5163799.45,9617.11,5173416.56,11379387294,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"821",2012,"Paper Goods","104901","Brochures","10",5765516.53,2781.22,5768297.75,16791484952.8,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"822",2012,"Paper Goods","104902","Newspapers","10",24559.8,NA,24559.8,5855858135.94,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"823",2012,"Paper Goods","104903","Children's Picture Books","10",748317,NA,748317,1012011858.09,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"825",2012,"Paper Goods","104905","Maps","10",108274,NA,108274,265126547.39,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"826",2012,"Paper Goods","104906","Architectural Plans","10",9102,NA,9102,192189627.2,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"827",2012,"Paper Goods","104907","Postage Stamps","10",942184.57,NA,942184.57,3927175757.39,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"828",2012,"Paper Goods","104908","Decals","10",827970.2,NA,827970.2,1205946305.84,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"829",2012,"Paper Goods","104909","Postcards","10",240455.25,4238,244693.25,1302399108.52,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"830",2012,"Paper Goods","104910","Calendars","10",133648.5,NA,133648.5,505404745.71,NA,"#d7d2c7","d3plus/icons/hs/hs_10.png"
"831",2012,"Paper Goods","104911","Other Printed Material","10",2398026.39,48439.51,2446465.9,11105460331.3,"0","#d7d2c7","d3plus/icons/hs/hs_10.png"
"832",2012,"Plastics and Rubbers","073901","Ethylene Polymers","07",685574.12,97106.1,782680.22,76642990057.1,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"833",2012,"Plastics and Rubbers","073902","Propylene Polymers","07",89608.97,1383.43,90992.4,45222253553.3,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"834",2012,"Plastics and Rubbers","073903","Styrene Polymers","07",12841915.32,100000.96,12941916.28,24753682002.5,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"835",2012,"Plastics and Rubbers","073904","Vinyl Chloride Polymers","07",203277.76,NA,203277.76,18891666520.3,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"836",2012,"Plastics and Rubbers","073905","Other Vinyl Polymers","07",811468.72,NA,811468.72,4750422578.26,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"837",2012,"Plastics and Rubbers","073906","Acrylic Polymers","07",20949763.84,18119.14,20967882.98,15022295925.6,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"838",2012,"Plastics and Rubbers","073907","Polyacetals","07",31376613.86,527374.32,31903988.18,54872071931.3,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"839",2012,"Plastics and Rubbers","073908","Polyamides","07",317909.91,NA,317909.91,14645013064.8,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"840",2012,"Plastics and Rubbers","073909","Amino-resins","07",1314609.87,NA,1314609.87,13760826911.3,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"841",2012,"Plastics and Rubbers","073910","Silicone","07",288281.94,NA,288281.94,6778892803.2,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"842",2012,"Plastics and Rubbers","073911","Petroleum Resins","07",267309.66,NA,267309.66,5845415900.94,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"843",2012,"Plastics and Rubbers","073912","Cellulose","07",3303415.3,NA,3303415.3,5764882528,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"844",2012,"Plastics and Rubbers","073913","Natural Polymers","07",6036997.56,1087134.88,7124132.44,2300516479.17,"0.1","#f7b6d2","d3plus/icons/hs/hs_07.png"
"845",2012,"Plastics and Rubbers","073914","Polymer Ion-Exchangers","07",191828.8,NA,191828.8,1297874873.25,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"846",2012,"Plastics and Rubbers","073915","Scrap Plastic","07",8378.19,3201753.4,3210131.59,7875601468.04,"0.09","#f7b6d2","d3plus/icons/hs/hs_07.png"
"847",2012,"Plastics and Rubbers","073916","Monofilament","07",4183641.96,87362.04,4271004,4862151142.53,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"848",2012,"Plastics and Rubbers","073917","Plastic Pipes","07",12062353.73,657497,12719850.73,21378796332.8,"0.01","#f7b6d2","d3plus/icons/hs/hs_07.png"
"849",2012,"Plastics and Rubbers","073918","Plastic Floor Coverings","07",8657406.51,NA,8657406.51,5076874704.36,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"850",2012,"Plastics and Rubbers","073919","Self-adhesive Plastics","07",25702900.15,14403.12,25717303.27,18580991777.1,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"851",2012,"Plastics and Rubbers","073920","Raw Plastic Sheeting","07",26809670.75,453299.16,27262969.91,53315455296.7,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"852",2012,"Plastics and Rubbers","073921","Other Plastic Sheetings","07",9391372.97,NA,9391372.97,22391786126.9,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"853",2012,"Plastics and Rubbers","073922","Plastic Wash Basins","07",5268593.45,NA,5268593.45,3605239094.24,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"854",2012,"Plastics and Rubbers","073923","Plastic Lids","07",59367786.36,65026.52,59432812.88,46556446988.2,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"855",2012,"Plastics and Rubbers","073924","Plastic Housewares","07",47607406.55,NA,47607406.55,13609527149.4,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"856",2012,"Plastics and Rubbers","073925","Plastic Building Materials","07",9227614.74,1440,9229054.74,9210205533.85,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"857",2012,"Plastics and Rubbers","073926","Other Plastic Products","07",122899159.4,182111.45,123081270.85,62186384105.3,"0","#f7b6d2","d3plus/icons/hs/hs_07.png"
"858",2012,"Plastics and Rubbers","074001","Rubber","07",8344.05,NA,8344.05,29650768686.3,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"859",2012,"Plastics and Rubbers","074002","Synthetic Rubber","07",373670.38,NA,373670.38,28363600619.4,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"860",2012,"Plastics and Rubbers","074003","Reclaimed Rubber","07",193000.71,NA,193000.71,321400789.03,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"861",2012,"Plastics and Rubbers","074004","Scrap Rubber","07",15266.03,NA,15266.03,265697660.11,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"862",2012,"Plastics and Rubbers","074005","Compounded Unvulcanised Rubber","07",27099.13,NA,27099.13,9517902205.06,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"863",2012,"Plastics and Rubbers","074006","Unvulcanised Rubber Products","07",45242.32,NA,45242.32,583081163.33,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"864",2012,"Plastics and Rubbers","074007","Rubber Thread","07",129983.51,NA,129983.51,636290680.87,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"865",2012,"Plastics and Rubbers","074008","Rubber Sheets","07",1867899.15,NA,1867899.15,4268453503.72,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"866",2012,"Plastics and Rubbers","074009","Rubber Pipes","07",5396268.11,NA,5396268.11,9772576699.65,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"867",2012,"Plastics and Rubbers","074010","Rubber Belting","07",32854302.23,NA,32854302.23,6357961136.08,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
"868",2012,"Plastics and Rubbers","074011","Rubber Tires","07",239232022.87,NA,239232022.87,87112927522.7,NA,"#f7b6d2","d3plus/icons/hs/hs_07.png"
